restaurante,comentario_stem,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Coco Bambu Vitória,"foram as primeira semana de estreia e faltou água justament no sábado , formando uma vila na rua para entrar . poderiam ao meno aceitar a nossa entrada enquanto o problema foss resolvido .",0,0,0,0,0,0,0,0
Coco Bambu Vitória,jean venezuela top ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Vitória,ezequiel é 1000 ! jean é 1000 também !,0,0,0,0,0,0,0,0
Coco Bambu Vitória,alin foi muito prestativa e amamo tudo ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Vitória,thaí é a melhor garçonet ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Vitória,muito bom . obrigado nair .,0,0,0,0,0,0,0,0
Coco Bambu Vitória,"thaí carolin incrível ! se eu tivess mil estrela , daria 1001 ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️",0,0,0,0,0,0,0,0
Coco Bambu Vitória,prefeito !,0,0,0,0,0,0,0,0
Coco Bambu Vitória,inauguração em breve ! !,0,0,0,0,0,0,0,0
Coco Bambu Vitória,vitória merec,0,0,0,0,0,0,0,0
Coco Bambu Vitória,muito top,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,gome corinthiano,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,dispensa comentário,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excepcion,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito bom como sempr !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,fabuloso,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excelent ... nada a declarar,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,nada de mai .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,coco bambu é referência,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,legal,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito legal !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,hh show,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,tudo de bom,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,quas igual ao outro ....,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,self-servic indescritível,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"da rede , é o que eu mai gosto de frequentar .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"muito bom , pena que entramo um pouco tard e pararam de repor",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto e alex que atenderam a gent muito bom,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto é otimooooo ! ! ! ! adorei o almoço,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,prefiro não comentar !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,valdenor e roberto foram sensacionai,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excelent em todo os quesito,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,com a promoção do aniversario foi o combinado perfeito,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito bom . coma a vontad . cuidado a vontad fica muito grand e você vai comer muito . muito mesmo .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,péssima . feriado . pedimo a la cart e esperamo 1 hora pelo prato princip ...,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,um lixo .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito boa .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,você estão contratando ?,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto nota 10,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto muito gentil,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto l,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,poor qualiti buffet . it is cheap for a reason ! their other restaur are excel though,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,renan e paulo cumim ! maravilhoso ! salvaram no parabén ! obrigada por fazerem nossa noit especi ! ❤️,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,maravilhoso como sempr,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,bom !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,graçon roberto,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito bom exclusivament pela atenção do roberto.você mandam ! ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"edevanir no atendeu de uma forma espetacular ! profission extremament espetacular ! profission , humano e cuidadoso . 🤩",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"roberto é excelent , ágil e prestativo .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,atentendimento excelent ! destaqu para o devanir muito simpático além de ótimo fotógrafo ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,impecável,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito bom 😃 parabén,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,deliciaaaa,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto foi tudo ótimo,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto é 10 show,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,humberto,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,renan e roberto,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,expetacular,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"fila absurda , desisti .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito boa ! denilson e devanir,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,o devanir foi ótimo !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,the food and the music were great our waiter mizael provid great servic,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,mizael,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,marcelo e roberto,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,parabén em especi o devanir e mizael .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,roberto mandou bem,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,gome,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,o roberto e o alex são top ! no serviram com excelência e humildad 💕,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,pensei que era melhor ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,izael devanir,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,mizael e devanir me atenderam muito bem !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,super recomendo o roberto 😊 excelent profission !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,já conhecia o coco bambu de osasco .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito sensacion . parabén vivian,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"parabén ao gome , o monstro sagrado 👏🏻👏🏻",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"fila interminável no dia da mãe , fui comer em outro lugar .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,gostei muito .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito chiqu,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,great food with a reason price,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,melhor impossível !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excelent self .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,normal,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,buffet nota 10,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,buffet extremament fraco perto da unidad do shop vila olimpia !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,padrão ... nada de extraordinário .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,foi ótima co.ida muito boa,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,gosto muito 😋😋,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"muito bom , vale a visita",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,vou voltar sempr . demai,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,ainda sem uma opinião concreta . preciso experimentar novament .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,incrível,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,sempr bom,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,ginaldo,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,top d ma,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,ruim,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,semmil adoramo est local,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,sempr muito bom,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,good place,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excelent o melhor coco bambu que fui até hj,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"ótimo para almoçar . ess estilo `` concept '' é diferent do outro restaurant da rede . oferec um buffet no formato self servic , além de opçõ a la cart , também . muito bom .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,sensacion ....,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"bom , mai um pouco cheio",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,adoramo !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,tudinho maravilhoso como sempr .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excelent ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,prefiro a cantina do marinheiro ..,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,nah,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito maravilhoso ! ! ! ! 👍🏻,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"gostei , almoço muito bom bem servida ..",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,gosto muito,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,sem palavra maravilhoso !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,gent do céu 🤩🤩😃 1000❤️👏🏼👏🏼👏🏼👏🏼👏🏼,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,incrível !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,devido a pandemia ficou muito fraco . aguardar voltar ao normal . senti falta de muita coisa .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,normal e tranquilo .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,melhor se não foss no subsolo,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,no momento nao me lembro,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,para uma galera chiqu vai bem ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,sou apaixonada 💕,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,gostei,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,fila imensa,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"não conheço , mac dizem que é muito bom",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"nice place , averag food .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito bom ! ! ! demai ! ! ! 🤩🥳😋,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excelent 👏😺👏,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,the best place to have delici shrimp plate pay less but have the best experi ever .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,coco bambu with a buffet option !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,bom em,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"estiv ontem domingo , na unidad do shop eldorado . à princípio achei que o problema era comigo , ma qdo liguei hoje para pessoa que fomo junto , ficou confirmado . os doi passaram mal essa madrugada , diarréia , vómito , febr , mal estar . nao volto mai",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"posso convidá-lo a participar da empresa agro sa . meu watsapp ( 11 ) 98839-6715 márcio martin consultor . trabalhamo com cota de commod agrícola . rentabilidad diária , e bônu mensal na data do aniversário da cota . parabén empreendedor de sucesso !",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,caríssimo,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,pudim maravilhoso,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,amei !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"veri good , great food and servic",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excelent em tudo . gostei muito,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,amei excelent,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,buffet muito bom !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"vale a pena por r $ 69,90 desgustar todo buffet . excelent opcao para fugir do dia a dia",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,um escândalo de bom .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,maravilhoso show 👏👏👏👏,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito bom como sempr .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,maravigold ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,sem comentário . tdo perfeito .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,perfect `` salad-bar '' at one of the largest brazilian shop mall in sao paulo - e.william here,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,maravilhoso . só elogio a fazer .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito legal,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,nota milllll .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,linda praia ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,razoável,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"draft beer with good price dure the happi hour and serv realli cold . food is expens though , and the portion are far from gener . the whole idea of have the menu read in the client ' s cell phone use qr code is unecessari , uncomfort and make me just want to leav and go some other place .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,maravilhosa voltarei sempr nota 1000,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"thi is my favourit restaur in the eldorado shop center ( and one of the best that i know in são paulo ) . the qualiti of the food is except and the servic is excel . the special are shrimp base dish , but it 's possibl to also order other typic north-east dish like `` carn de sol do sertão '' ( one of my favourit ) . the dessert that you should n't miss is `` cocada '' , with a scoop of ice-cream if you like the contrast between hot and cold . last , but not least , it ha live music on friday night and it 's fulli equip to face the current covid-19 pandem ( distanc between tabl , frequent disinfect and alcohol gel at everi tabl ) . super recommend ! !",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,limpeza e organização,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,e muito bom gostei muito 👍,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"estiv no domingo , reduzida oferta de prato com opção de buffet por kilo .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,espetacular ! ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,amei hora ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,arquitetura linda .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,adoro .. todo,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"sem comentário , pq realment me surpreendeu .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,me parec bom .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,amei,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,wonder place to lunch or dinner,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,sensacion !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,excelent risoto,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,nao achei muito bom ..,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,muito bom o self servic ! ! ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,adorei ! !,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,fazendo sucesso .,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,é o meu favorito ❤,0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"after read the review from thi place i wa a littl undecid to go or not to thi place , i ’ ve tri mani other coco bambu restaur and love it . thi coco bambu is differ sinc it ’ s buffet but i prefer it thi way you can tri differ thing and all of the option were delici . the food it ’ s close to the corridor as mani review complain but i didn ’ t think it wa as bad as other peopl mention . they have mani option , and also a salad bar price wa excel for what you get the onli thing i didn ’ t like wa that dessert it ’ s almost half the price of the buffet . tri thi place when in sp , you won ’ t be disappoint .",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,"espumant frío , não gelado . lula tipo borracha camarão internacion demoro uma hora . salada capress demoro uma hora e veio errada ..",0,0,0,0,0,0,0,0
Coco Bambu Conceito Eldorado,começando muito mal esta unidad do shop eldorado . na internet está como aberta ma não foi inaugurada . só está aberta para convidado . fomo até lá e perdemo a viagem . desinformação e enganação ...,0,0,0,0,0,0,0,0
Coco Bambu,cobrar cover artístico e algo bizarro,0,0,0,0,0,0,0,0
Coco Bambu,chiqu demai ! ! !,0,0,0,0,0,0,0,0
Coco Bambu,rafael muito bom !,0,0,0,0,0,0,0,0
Coco Bambu,surpris that thi wa one of my best dine experi in brazil .,0,0,0,0,0,0,0,0
Coco Bambu,top . o melhor ! ! !,0,0,0,0,0,0,0,0
Coco Bambu,comemoração de boda porcelana ! !,0,0,0,0,0,0,0,0
Coco Bambu,melhor coco bambú de sp .,0,0,0,0,0,0,0,0
Coco Bambu,"the price is totali expens , the environ is fantast , in my opinion a romant place . all my experi in thi place wa fascin for me and my famili , i recomend a lot , but i say that thi place is not popular .",0,0,0,0,0,0,0,0
Coco Bambu,toop demais😍😍,0,0,0,0,0,0,0,0
Coco Bambu,amei 😍👏👏👏👏😍😍😍😍😍❤️💕,0,0,0,0,0,0,0,0
Coco Bambu,"segunda vez que fui , sempr bom",0,0,0,0,0,0,0,0
Coco Bambu,"todo muito cordiai , excelent atentomo , excelent almoço , dr metri maravilhoso juntament com jorgiv e tavar",0,0,0,0,0,0,0,0
Coco Bambu,maicol e gabriel no atenderam muito bem . recomendo .,0,0,0,0,0,0,0,0
Coco Bambu,sempr bom conferir a conta .,0,0,0,0,0,0,0,0
Coco Bambu,ok viega pergunta idiota quanto eu gastei por pessoa,0,0,0,0,0,0,0,0
Coco Bambu,impecável ! excelent atendimento do sr. rafael e josian !,0,0,0,0,0,0,0,0
Coco Bambu,muito bom show de bola 👏 parabén 👏👏👏,0,0,0,0,0,0,0,0
Coco Bambu,"foi excelent , o maicol é uma simpatia",0,0,0,0,0,0,0,0
Coco Bambu,"o sr. maicol é excelent , voltaremo",0,0,0,0,0,0,0,0
Coco Bambu,tanetimento execelnt maicol,0,0,0,0,0,0,0,0
Coco Bambu,leidian,0,0,0,0,0,0,0,0
Coco Bambu,muito boa gabrielli kleber,0,0,0,0,0,0,0,0
Coco Bambu,leticia,0,0,0,0,0,0,0,0
Coco Bambu,"muito bom , tudo feito com excelência ! !",0,0,0,0,0,0,0,0
Coco Bambu,"particip en un evento corporativo y óptimo servicio en el evento . excelent atención . luan . sr antonio , sr constantino , josé e gabi",0,0,0,0,0,0,0,0
Coco Bambu,estava tudo ótimo ... gostaria de falar da michel uma simpatia e muito atenciosa .,0,0,0,0,0,0,0,0
Coco Bambu,larissa matavilhosa ! ! !,0,0,0,0,0,0,0,0
Coco Bambu,fantastico como sempr,0,0,0,0,0,0,0,0
Coco Bambu,luan carlo foi muito gentil . excepcion .,0,0,0,0,0,0,0,0
Coco Bambu,muito bom . michel,0,0,0,0,0,0,0,0
Coco Bambu,i went to coco bambu with my brazilian wife recent and we were blown away by the experi . the food is origin and extrem high qualiti . i order the camarão coco bambu and it wa the best shrimp i ’ ve ever had . the caipirinha de maracujá wa unbeliev fresh and delici . the servic wa immacul and the staff made us feel like royalti . i would absolut recommend thi fine restaur to anyon !,0,0,0,0,0,0,0,0
Coco Bambu,"eu estava em um grupo , todo mundo gostou muito do entendimento . garçonet leidian e tavar muito simpático , prestativo e eficient ! !",0,0,0,0,0,0,0,0
Coco Bambu,"gostei muito , super recomendo . o profission thiago foi impecável .",0,0,0,0,0,0,0,0
Coco Bambu,mayron,0,0,0,0,0,0,0,0
Coco Bambu,"amei , maravilhosoooooo",0,0,0,0,0,0,0,0
Coco Bambu,garçonet leidian simpática e pró-ativa,0,0,0,0,0,0,0,0
Coco Bambu,o melhor do brasil em todo os aspecto .,0,0,0,0,0,0,0,0
Coco Bambu,"ótima ..... pagamo alto por isso também , nada é de graça ..... kkkkk",0,0,0,0,0,0,0,0
Coco Bambu,foi ótimo .,0,0,0,0,0,0,0,0
Coco Bambu,arthur trutao,0,0,0,0,0,0,0,0
Coco Bambu,"show , o melhor ! ! !",0,0,0,0,0,0,0,0
Coco Bambu,nice,0,0,0,0,0,0,0,0
Coco Bambu,simplesment nota mil ! ! ! ! ! !,0,0,0,0,0,0,0,0
Coco Bambu,amei d+,0,0,0,0,0,0,0,0
Coco Bambu,amaz,0,0,0,0,0,0,0,0
Coco Bambu,sempr maravilhoso os momento .,0,0,0,0,0,0,0,0
Coco Bambu,gabreyl wa wonder !,0,0,0,0,0,0,0,0
Coco Bambu,excelent em tudo !,0,0,0,0,0,0,0,0
Coco Bambu,espetacular ! ! !,0,0,0,0,0,0,0,0
Coco Bambu,great place,0,0,0,0,0,0,0,0
Coco Bambu,foi ótima !,0,0,0,0,0,0,0,0
Coco Bambu,amo,0,0,0,0,0,0,0,0
Coco Bambu,nao fui,0,0,0,0,0,0,0,0
Coco Bambu,w 0,0,0,0,0,0,0,0,0
Coco Bambu,melhor de todo,0,0,0,0,0,0,0,0
Coco Bambu,"coco bambu is a delici stop for ani brazilian food lover ! i have been go there sinc it first open in sao paulo . it still ha the same amaz atmospher . their menu featur a wide varieti of dish that are all delici ! they have someth for everyon . the onli downsid is choos one dish among the hundr option avail . they have a great playground area for kid . my daughter love it . if you never tri coco bambu , treat yourself to a trip and you will not be disappoint !",0,0,0,0,0,0,0,0
Coco Bambu,show 👏👏👏👏,0,0,0,0,0,0,0,0
Coco Bambu,sempr o melhor,0,0,0,0,0,0,0,0
Coco Bambu,top d mai,0,0,0,0,0,0,0,0
Coco Bambu,bom como sempr .,0,0,0,0,0,0,0,0
Coco Bambu,"excel restaur , the best sea food restaur i have ever eaten in são paulo , their custom servic is great and they have live music which make the environ perfect , i went there with my wife while visit brazil to see my famili and celebr my birthday with dinner there and it wa the best choic possibl , they gave me a complimentari dessert that wa amaz , great restaur it a must go ! !",0,0,0,0,0,0,0,0
Coco Bambu,"feijoada muito boa , serv até no máximo quatro pessoa .",0,0,0,0,0,0,0,0
Coco Bambu,maravilhoso 👏🏽 fui comemorar meu aniversário de casamento e fui bem recepcionada .,0,0,0,0,0,0,0,0
Coco Bambu,muito bom amei,0,0,0,0,0,0,0,0
Coco Bambu,ess é nota 10 mesmo,0,0,0,0,0,0,0,0
Coco Bambu,gosto muito .,0,0,0,0,0,0,0,0
Coco Bambu,sem explicação,0,0,0,0,0,0,0,0
Coco Bambu,"veri expens , the food doe n't worth the price and is alway too crowd , i do n't like thi place",0,0,0,0,0,0,0,0
Coco Bambu,ameii,0,0,0,0,0,0,0,0
Coco Bambu,pensa numa delicia para nunca esquec . nota mil,0,0,0,0,0,0,0,0
Coco Bambu,"acho que não fui justo na 4 estrela , então altero para 5 . ma vou aí novament para ter certeza da 5 estrela , por ora , five star .",0,0,0,0,0,0,0,0
Coco Bambu,"estiv na unidad iguatemi alphavil desta vez . ma normalment frequento a da av braz leme , na zona nort de sp",0,0,0,0,0,0,0,0
Coco Bambu,amo delicia,0,0,0,0,0,0,0,0
Coco Bambu,obrigado,0,0,0,0,0,0,0,0
Coco Bambu,sensacion ! !,0,0,0,0,0,0,0,0
Coco Bambu,boa escolha para quem gosta de fruto do mar,0,0,0,0,0,0,0,0
Coco Bambu,bom lugar para janta no domingo .,0,0,0,0,0,0,0,0
